"importer_iso3c","exporter_iso3c","year","total_weight_t","protein_sum","fattyacids_sum","calcium_sum","zinc_sum","iron_sum","vita_sum","vitb12_sum","protein_norm","fattyacids_norm","calcium_norm","zinc_norm","iron_norm","vita_norm","vitb12_norm","shannon_diversity","norm_sum"
"DEU","PNG",2009,427.991137738764,96489696.6559495,1205167.21125155,26711708.4803583,2547771.46100965,4682916.20486248,69461808.9087461,16672138.9151142,1929793.93311899,860833.722322535,20547.4680618141,231615.587364513,260162.011381249,77179.7876763845,6946724.54796426,1.01414327716715,10326857.0578897
"DEU","PNG",2010,47.9144747871177,9920433.41772171,293835.66369103,4064767.19460162,357177.113457113,774284.158135131,6524591.71303281,3185722.19039796,198408.668354434,209882.616922165,3126.7439958474,32470.6466779193,43015.7865630628,7249.54634781423,1327384.24599915,0.91426737993016,1821538.25486039
"DEU","PNG",2011,42.7188280752011,8744365.68825409,277391.219767859,3763374.2833431,328129.850803643,705689.088393524,5966957.61957288,2936047.14160615,174887.313765082,198136.585548471,2894.9032948793,29829.9864366948,39204.9493551958,6629.95291063654,1223352.97566923,0.910409281379942,1674936.66698019
"DEU","PNG",2012,95.525429342162,19650793.6508975,600386.081466636,8272351.53369804,720580.334422812,1536695.356368,13562939.5869755,6314907.84744041,393015.873017949,428847.201047597,6363.34733361388,65507.3031293466,85371.9642426667,15069.9328744172,2631211.60310017,0.920717088919763,3625387.22474576
"DEU","PNG",2013,50.3932395917931,10331970.7792218,326883.936482568,4411620.48277758,385798.067062916,841313.870236242,6813415.25609919,3506436.08514346,206639.415584435,233488.526058977,3393.55421752121,35072.5515511742,46739.659457569,7570.46139566577,1461015.03547644,0.904999275937753,1993919.20374178
"DEU","PNG",2014,40.7733614477608,8325760.44810306,271330.828030242,3622098.56988162,317145.318866396,694777.120761105,5455826.5638326,2925560.13980534,166515.208962061,193807.734307316,2786.22966913971,28831.3926242178,38598.7289311725,6062.02951536956,1218983.39158556,0.896977265361567,1655584.71559484
"DEU","PNG",2015,67.7518496048912,13937521.0199135,431251.605565677,5907677.96648345,520409.752610724,1120427.36450889,9362693.32782168,4695887.57181237,278750.42039827,308036.861118341,4544.36766652573,47309.9775100658,62245.9646949381,10402.9925864685,1956619.82158849,0.904336552831681,2667910.4055631
"DEU","PNG",2016,925.410207718816,201929993.260915,3799730.04995647,65770243.0335511,6023960.57076244,11945316.45192,141118263.783219,45453761.2023753,4038599.86521831,2714092.89282605,50592.4946411932,547632.779160222,663628.691773333,156798.070870244,18939067.1676564,0.975787687036716,27110411.9621457
"DEU","PNG",2017,107.219572726435,22277898.768634,652447.115998765,9105049.70846575,814563.817140705,1763273.91542939,14449594.8909596,7426299.07910527,445557.97537268,466033.654284832,7003.8843911275,74051.2561037004,97959.6619682996,16055.1054343996,3094291.28296053,0.897874117769938,4200952.82051557
"DEU","PNG",2018,52.6981469883114,10789260.3955845,349215.338192906,4695674.00874895,417413.55688196,911561.933217288,7016075.11927134,3915175.87384427,215785.207911691,249439.527280647,3612.05692980688,37946.6869892691,50642.3296231827,7795.6390214126,1631323.28076845,0.883521337065762,2196544.72852445
"DEU","PNG",2019,86.1464442890278,17492246.87209,598676.650709184,7865878.11431302,697138.957171287,1540615.87118994,11187920.377902,6684258.95966246,349844.9374418,427626.179077988,6050.67547254848,63376.2688337533,85589.7706216634,12431.0226421133,2785107.89985936,0.873691561007389,3730026.75394923
"DEU","PNG",2020,122.983227662177,25371175.1356048,786260.316742548,10747866.5554568,965189.094255399,2104872.85011485,16276000.6442884,9055503.28353879,507423.502712096,561614.511958963,8267.58965804367,87744.4631141272,116937.380561936,18084.4451603205,3773126.36814116,0.881756277958715,5073198.26130665
"DNK","PNG",2003,2.39783210670794,563490.545076366,2397.83210670794,119891.605335397,11989.1605335397,18463.3072216511,431609.779207429,49874.9078195251,11269.8109015273,1712.7372190771,92.2243117964592,1089.92368486725,1025.73929009173,479.566421341588,20781.2115914688,1.10449582557879,36451.2134201702
"DNK","PNG",2005,4.07737064582609,847573.578662474,24930.3304432873,350262.165814823,31773.0247254041,68156.8219465445,555001.164164396,293664.226593403,16951.4715732495,17807.3788880624,269.432435242171,2888.45679321856,3786.49010814136,616.667960182662,122360.094413918,0.884353684615348,164679.992172014
"DNK","PNG",2006,7.36674677061517,1516744.9045131,47795.1044172981,652155.761947409,58908.5001188154,127993.909791696,979125.234534824,558142.616903218,30334.8980902619,34139.3602980701,501.658278421084,5355.31819261958,7110.77276620532,1087.91692726092,232559.423709674,0.873407062363234,311089.348262513
"DNK","PNG",2007,4.52460804556411,930077.747407363,29637.6953559849,402531.327234358,36335.3343910769,79110.6031064997,598950.539921799,345634.500285178,18601.5549481473,21169.7823971321,309.639482487968,3303.21221737063,4395.03350591665,665.500599913109,144014.375118824,0.871637454484239,192459.098269792
"DNK","PNG",2008,0.148193147283592,29786.822604002,1098.11122137142,14078.3489919412,1259.64175191053,2815.66979838825,18524.143410449,12596.4175191053,595.73645208004,784.365158122443,10.8294992245702,114.512886537321,156.426099910458,20.5823815671656,5248.50729962721,0.84879452115756,6930.95977706921
"DNK","PNG",2009,12.2389967712577,2760841.31546565,34251.2564980164,762502.381402696,72858.3873820367,133879.055713534,1985256.50791359,477363.345419916,55216.826309313,24465.1832128689,586.540293386689,6623.48976200334,7437.72531741858,2205.84056434844,198901.393924965,1.01288395344251,295436.999384304
"DNK","PNG",2010,0.900276112291845,184619.379284984,5980.29671623518,80676.9767811211,7275.18276330036,15887.54460202,118461.379897886,69605.200666585,3692.38758569968,4271.64051159656,62.0592129085547,661.380251209124,882.641366778891,131.623755442095,29002.1669444104,0.869045625648399,38703.8996280453
"DNK","PNG",2011,0.486315276263194,97749.370528902,3603.59619711026,46199.9512450034,4133.67984823715,9239.99024900069,60789.4095328993,41336.7984823715,1954.98741057804,2573.99728365019,35.538424034618,375.789077112468,513.332791611149,67.5437883698881,17223.6660343215,0.848794521157558,22744.8548096778
"DNK","PNG",2012,0.284239445542025,57132.128553947,2106.2142914664,27002.7473264924,2416.03528710721,5400.54946529847,35529.9306927531,24160.3528710721,1142.64257107894,1504.43877961886,20.7713440973018,219.639571555201,300.030525849915,39.4777007697257,10066.81369628,0.848794521157559,13293.81418925
"DNK","PNG",2013,0.703333487078069,141370.030902692,5211.70113924849,66816.6812724166,5978.33464016358,13363.3362544833,87916.6858847587,59783.3464016358,2827.40061805384,3722.64367089178,51.3974471326282,543.484967287598,742.407569693517,97.6852065386208,24909.7276673483,0.848794521157559,32894.7471469463
"DNK","PNG",2014,1.83029570244182,369957.203111653,12922.2600282707,168849.280709271,14845.259107423,32661.8477875419,242043.903910525,141085.937619906,7399.14406223305,9230.18573447905,129.884062084055,1349.56900976573,1814.54709930788,268.937671011695,58785.8073416276,0.878615951586196,78978.0749805091
"DNK","PNG",2015,0.32253874513429,64830.2877719922,2390.01210144509,30641.1807877576,2741.57933364147,6128.23615755151,40317.3431417863,27415.7933364147,1296.60575543984,1707.15150103221,23.5701390675058,249.234484876497,340.457564308417,44.7970479353181,11423.2472235061,0.848794521157558,15085.0637161659
"DNK","PNG",2016,10.5001921398955,2293204.84775064,42832.7950450533,744796.601814023,68386.1988262798,135436.366787012,1601977.56566297,516453.809949997,45864.0969550128,30594.8536036095,572.920462933864,6216.92716602544,7524.24259927846,1779.97507295885,215189.087479165,0.974419235432989,307742.103338984
"DNK","PNG",2017,1.12212052829878,231271.201410603,7235.58690361975,99024.2770997198,8948.68880586575,19417.5776843011,149526.055367938,84570.144632235,4625.42402821206,5168.27635972839,76.1725208459383,813.517164169614,1078.7543157945,166.140061519932,35237.5602634313,0.874545005114687,47165.8447137017
"DNK","PNG",2019,0.608847419510838,122378.331321679,4511.55937857531,57840.5048535296,5175.20306584212,11568.1009707059,76105.9274388547,51752.0306584212,2447.56662643357,3222.54241326808,44.4926960411766,470.473005985647,642.672276150329,84.5621415987275,21563.3461076755,0.848794521157559,28475.655267153
"DNK","PNG",2020,0.656914826383188,135584.113855769,4199.54655893727,57716.0108924719,5218.92843206248,11303.4451893379,87847.6726038141,49145.4129800296,2711.68227711537,2999.67611352662,44.3969314557476,474.448039278407,627.96917718544,97.608525115349,20477.2554083457,0.876136696948128,27433.0364720226
"EGY","PNG",2012,0.399107074714997,80220.5220177144,2957.38342363813,37915.1720979247,3392.41013507747,7583.03441958494,49888.3843393746,33924.1013507747,1604.41044035429,2112.41673117009,29.1655169984036,308.400921370679,421.279689976941,55.4315381548607,14135.0422294895,0.848794521157559,18666.1470675147
"ESP","FJI",2007,44.5852604846859,9532588.37443225,228198.059704122,3661886.9587242,314703.631820951,648907.75514124,8030370.28514094,2546313.67758082,190651.767488645,162998.614074373,2816.83612209553,28609.4210746319,36050.43084118,8922.6336501566,1060964.03232534,0.955440944154894,1491013.73557642
"ESP","PNG",2006,0.170854311105053,34341.7165321157,1266.03044528844,16231.15955498,1452.26164439295,3246.23191099601,21356.7888881316,14522.6164439295,686.834330642314,904.307460920314,12.4855073499846,132.023785853905,180.346217277556,23.7297654312573,6051.09018497063,0.848794521157559,7990.81725244596
"ESP","PNG",2007,2.46057407207722,503381.949798289,16572.5580505032,222098.793936025,20008.3218306655,43824.0208161825,321817.667012366,192519.93623976,10067.6389959658,11837.5414646452,170.845226104634,1818.93834824232,2434.66782312125,357.575185569296,80216.6400998999,0.866485446301106,106903.847143548
"ESP","PNG",2008,2.38841403865917,491653.593579512,15514.5302824699,211569.723925389,19109.2163482627,41530.4313979971,317287.944523458,181144.950046645,9833.07187159024,11081.8073446213,162.745941481068,1737.2014862057,2307.24618877762,352.54216058162,75477.0625194355,0.873185110492819,100951.677512693
"ESP","PNG",2009,32.1742109559331,7256629.11354763,90251.3463528064,2006046.21511593,191654.31383228,352299.653434305,5217668.37595858,1256969.53225986,145132.582270953,64465.2473948617,1543.1124731661,17423.1194392982,19572.2029685725,5797.40930662064,523737.305108275,1.01257632554004,777670.978961746
"ESP","PNG",2010,7.37451751181,1523460.55591535,45767.1280742875,630453.42553348,55332.7406463554,119808.559597301,1008128.45655836,494368.426201592,30469.211118307,32690.8057673482,484.964173487292,5030.24914966867,6656.03108873895,1120.14272950929,205986.844250663,0.91294334751883,282438.248277723
"ESP","PNG",2011,23.4922415470898,4808763.72738797,152544.951054296,2069581.5330132,180447.499643948,388077.558974756,3281391.74261733,1614611.91123581,96175.2745477593,108960.679324497,1591.98579462554,16404.3181494498,21559.8643874864,3645.99082513037,672754.96301492,0.910409281379941,921093.076043869
"ESP","PNG",2012,51.3559612161185,10561808.1138568,323121.617734309,4449388.28525333,387327.625751131,826064.183591169,7294166.40984884,3392748.20107051,211236.162277136,230801.155524507,3422.60637327179,35211.6023410119,45892.4546439538,8104.62934427649,1413645.08377938,0.921115677299859,1948313.69428354
"ESP","PNG",2013,46.4031089000899,9513886.5670159,301001.305436235,4062308.89989328,355250.622194177,774698.738480913,6273929.84994349,3228796.8947449,190277.731340318,215000.932454454,3124.85299991791,32295.5111085615,43038.8188044952,6971.03316660388,1345332.03947704,0.904999275937753,1836040.91935139
"ESP","PNG",2014,37.8642240232073,7731725.99895724,251971.65237657,3363665.5604138,294517.326388555,645205.487421058,5066558.94705656,2716824.43128659,154634.519979145,179979.75169755,2587.43504647215,26774.3023989595,35844.7493011699,5629.50994117395,1132010.17970275,0.896977265361567,1537460.44806722
"ESP","PNG",2015,39.3769042258909,8090705.81759815,252594.932978768,3447368.0896799,303690.948730837,655129.842940237,5420192.45579277,2752762.15792659,161814.116351963,180424.952127692,2651.82160744608,27608.2680664397,36396.1023855688,6022.43606199197,1146984.23246941,0.902144288224623,1561901.92907051
"ESP","PNG",2016,409.190503593155,89287793.6117412,1680134.32280202,29081761.4111734,2663626.831664,5281884.74016264,62398548.1703189,20098381.5409288,1785755.87223482,1200095.94485859,22370.5857009026,242147.893787637,293438.041120147,69331.7201892432,8374325.64205367,0.975787687036716,11987465.699945
"ESP","PNG",2017,77.794964397216,16164104.1600921,473393.979005068,6606321.96056438,591020.478279691,1279373.04715214,10484146.6115939,5388276.2052794,323282.083201842,338138.556432192,5081.78612351106,53729.1343890628,71076.2803973412,11649.0517906599,2245115.08553309,0.897874117769938,3048071.97786769
"ESP","PNG",2018,56.5918051164981,11586436.2705865,375017.481489213,5042618.8316008,448254.597439406,978913.647337413,7534465.22361748,4204452.76944091,231728.725411731,267869.629635152,3878.93756276985,40750.4179490369,54384.0915187452,8371.62802624164,1751855.32060038,0.883521337065762,2358838.75070406
"ESP","PNG",2019,76.0485730562708,15441849.3432803,528501.267629681,6943859.50998844,615422.068227668,1360028.72316764,9876500.26914677,5900746.80407521,308836.986865606,377500.905449772,5341.4303922988,55947.4607479698,75557.1512870911,10973.8891879409,2458644.501698,0.873691561007389,3292802.32562868
"ESP","PNG",2020,70.1255408919252,14466748.1352437,448328.857857619,6128477.59782315,550354.780763841,1200207.1333539,9280642.33175973,5163485.11807727,289334.962704873,320234.898469728,4714.21353678704,50032.2527967128,66678.1740752167,10311.8248130664,2151452.1325322,0.881756277958716,2892758.45892858
"ESP","SLB",2008,63.2509879164316,14690737.6438826,96294.3678295563,3392037.11918701,333356.704713971,546535.934944595,11181056.7246963,1641579.85992096,293814.752877652,68781.6913068259,2609.25932245154,30305.1549739974,30363.1074969219,12423.3963607737,683991.608300401,1.08292071475691,1122288.97063902
"ESP","SLB",2011,736.915871871963,170680771.208038,1171869.5235604,39773389.5123886,3828100.83110858,6310524.89292021,130202076.625312,18186610.0427344,3413615.42416075,837049.659686002,30594.9150095297,348009.166464416,350584.716273345,144668.974028124,7577754.18447269,1.10363924131321,12702277.0400949
"ESP","SLB",2012,587.049736431706,122845672.916066,3420299.18819838,49144108.4967202,4446395.49664429,9446995.28051358,81786623.5911124,39947265.309671,2456913.45832132,2443070.84871313,37803.1603820925,404217.772422208,524833.071139643,90874.0262123471,16644693.8790296,0.899222936243931,22602406.2162203
"ESP","SLB",2013,394.620142973306,86153920.1497231,1579079.88352012,27908919.7035258,2526535.40356417,4904821.68132992,62659223.9740557,18146471.2318514,1723078.40299446,1127914.20251437,21468.399771943,229685.036687652,272490.093407218,69621.359971173,7561029.67993807,0.998212844939465,11005287.1752849
"ESP","SLB",2014,1113.75728391354,240359314.126335,4792780.07633344,79822870.3915348,6913509.74814404,13633532.0136037,175661668.885225,47357613.7315551,4807186.28252671,3423414.34023817,61402.2079934883,628500.886194913,757418.445200204,195179.632094695,19732339.0548146,1.0365255608779,29605440.8490628
"ESP","SLB",2015,735.966972276052,159677220.28956,3076922.39092927,52043894.5770552,4585355.7615272,9114668.39351574,113608469.741746,32351383.2174459,3193544.4057912,2197801.70780662,40033.7650592732,416850.5237752,506370.46630643,126231.633046384,13479743.0072691,1.01973139789785,19960575.5090542
"ESP","SLB",2016,131.51187622532,28792691.8781097,519201.874856565,9195703.18150272,840941.676139595,1650407.60584102,20318836.0876933,6165668.15602677,575853.837562194,370858.482040403,7073.61783192517,76449.2432854177,91689.3114356122,22576.4845418815,2569028.39834449,0.988295816247575,3713529.37504192
